X,Y,Z,Hole ID,CU_pct,AU_gpt,DENSITY
445377.249308,493572.378020,2666.881375,WP029,2.01,0.99,3.12
445376.634377,493572.439639,2664.979255,WP029,1.71,0.51,3.29
445376.019634,493572.503247,2663.077139,WP029,2.18,0.56,3.16
445375.405110,493572.568840,2661.175020,WP029,2.2,1.13,3.25
445374.790834,493572.636415,2659.272890,WP029,2.18,0.42,3.2
445374.176807,493572.705971,2657.370750,WP029,1.41,0.31,2.79
445373.563031,493572.777510,2655.468604,WP029,1.74,0.74,2.81
445372.949504,493572.851030,2653.566453,WP029,2.43,0.46,3.12
445372.336229,493572.926532,2651.664298,WP029,1.72,0.5,3.29
445371.723205,493573.004015,2649.762142,WP029,1.78,0.78,3.16
445371.110434,493573.083479,2647.859986,WP029,2.78,1.09,3.02
445370.497915,493573.164925,2645.957833,WP029,2.72,0.97,3.16
445369.885650,493573.248352,2644.055684,WP029,3.3,0.88,2.96
445369.273638,493573.333760,2642.153541,WP029,1.78,1.16,2.99
445368.661882,493573.421150,2640.251407,WP029,1.24,0.74,2.59
445368.050380,493573.510520,2638.349282,WP029,1.43,0.56,2.94
445367.438981,493573.601735,2636.447212,WP029,1.23,0.9,2.81
445366.826756,493573.693979,2634.545457,WP029,1.14,0.71,2.76
445366.213552,493573.787117,2632.644061,WP029,1.1,0.63,3.45
445365.599369,493573.881146,2630.743025,WP029,1.39,1.03,3.11
445364.984208,493573.976069,2628.842350,WP029,1.69,1.05,3.02
445364.368068,493574.071885,2626.942037,WP029,1.1,0.29,3.07
445363.750951,493574.168593,2625.042086,WP029,0.46,0.06,3.25
445363.132856,493574.266194,2623.142498,WP029,0.14,0.02,3.07
445362.513783,493574.364688,2621.243275,WP029,0.2,0.01,2.79
445361.893733,493574.464074,2619.344418,WP029,0.18,0.02,3.02
445361.272707,493574.564353,2617.445926,WP029,0.37,0.06,3.29
445360.650704,493574.665524,2615.547802,WP029,0.48,0.05,3.25
445360.027725,493574.767588,2613.650045,WP029,0.46,0.05,2.81
445359.403770,493574.870544,2611.752657,WP029,0.27,0.07,3.16
445358.778839,493574.974392,2609.855639,WP029,0.1,0.02,3.29
445358.152935,493575.079137,2607.958992,WP029,0.16,0.03,3.16
445357.526072,493575.184806,2606.062712,WP029,0.45,0.19,2.88
445356.898252,493575.291404,2604.166801,WP029,1.12,0.26,2.88
445356.269475,493575.398929,2602.271260,WP029,1.9,1.73,3.29
445355.639742,493575.507383,2600.376088,WP029,2.37,1.35,3.02
445355.009053,493575.616765,2598.481288,WP029,2.88,1.05,3.07
445354.377408,493575.727075,2596.586861,WP029,2.75,1.55,3.02
445353.744807,493575.838313,2594.692806,WP029,2.25,0.69,3.07
445353.111252,493575.950479,2592.799126,WP029,1.97,0.89,2.94
445352.476741,493576.063573,2590.905820,WP029,2.3,1.18,3.02
445351.841276,493576.177594,2589.012890,WP029,1.73,0.77,2.94
445351.204857,493576.292544,2587.120337,WP029,1.97,0.59,2.79
445350.567484,493576.408421,2585.228162,WP029,1.72,0.57,2.94
445349.929158,493576.525226,2583.336365,WP029,1.89,0.41,2.96
445349.289878,493576.642959,2581.444947,WP029,1.79,0.34,2.96
445348.601748,493576.770402,2579.412041,WP029,2.29,1.9,3.45
445214.444807,493776.408957,3046.666227,WP030,,,
445213.519485,493776.465552,3043.813058,WP030,0.44,0.47,2.99
445212.532475,493776.525920,3040.769677,WP030,0.56,1.1,
445211.607153,493776.582515,3037.916507,WP030,0.66,0.59,3.08
445210.990272,493776.620245,3036.014394,WP030,0.51,0.69,3.08
445210.373391,493776.657976,3034.112281,WP030,0.47,1.46,
445209.756510,493776.695706,3032.210168,WP030,0.81,1.15,3.12
445209.139628,493776.733436,3030.308055,WP030,0.5,0.91,3.12
445208.522747,493776.771166,3028.405942,WP030,0.49,0.83,3.11
445207.905866,493776.808896,3026.503829,WP030,0.59,0.68,2.97
445207.288985,493776.846626,3024.601716,WP030,0.74,0.84,2.97
445206.672103,493776.884356,3022.699603,WP030,0.42,8.04,2.54
445206.055222,493776.922086,3020.797490,WP030,0.45,2.16,2.59
445205.438341,493776.959816,3018.895377,WP030,0.61,3.58,3.01
445204.821460,493776.997546,3016.993264,WP030,0.64,1.11,3.07
445204.204578,493777.035276,3015.091151,WP030,0.54,1.11,3.06
445203.587697,493777.073006,3013.189038,WP030,0.52,0.44,3.11
445202.970816,493777.110736,3011.286925,WP030,0.58,0.88,3.02
445202.353935,493777.148466,3009.384812,WP030,0.77,0.47,3.08
445201.737054,493777.186197,3007.482699,WP030,0.87,1.19,3.13
445201.120172,493777.223927,3005.580586,WP030,1.24,1.5,3.12
445200.503291,493777.261657,3003.678473,WP030,1.29,1.22,3.11
445199.886410,493777.299387,3001.776360,WP030,0.54,5.73,3.15
445199.269529,493777.337117,2999.874247,WP030,0.57,0.84,3.16
445198.652647,493777.374847,2997.972134,WP030,0.49,0.57,3.15
445198.035766,493777.412577,2996.070021,WP030,0.61,1.03,3.13
445197.418885,493777.450307,2994.167908,WP030,0.6,0.74,3.2
445196.802004,493777.488037,2992.265795,WP030,0.53,1.49,3.19
445196.185122,493777.525767,2990.363681,WP030,0.68,1.75,3.08
445195.568241,493777.563497,2988.461568,WP030,0.49,1.5,3.16
445194.951360,493777.601227,2986.559455,WP030,1.41,2.06,3.09
445194.334479,493777.638957,2984.657342,WP030,1.2,1.92,3.16
445193.717598,493777.676687,2982.755229,WP030,0.35,4.87,3.2
445193.100716,493777.714418,2980.853116,WP030,0.75,1.4,3.12
445192.483835,493777.752148,2978.951003,WP030,0.6,1.73,3.19
445191.866954,493777.789878,2977.048890,WP030,1,1.15,3.14
445191.250073,493777.827608,2975.146777,WP030,0.58,0.97,3.24
445190.633191,493777.865338,2973.244664,WP030,1.6,4.4,3.17
445190.016310,493777.903068,2971.342551,WP030,0.68,1.94,3.14
445189.399429,493777.940798,2969.440438,WP030,1.94,1.74,3.17
445188.782548,493777.978528,2967.538325,WP030,1.4,2.77,3.19
445188.165666,493778.016258,2965.636212,WP030,1.25,2.84,3.16
445187.548785,493778.053988,2963.734099,WP030,0.96,1.6,3.15
445186.931904,493778.091718,2961.831986,WP030,0.66,1.32,2.96
445186.315023,493778.129448,2959.929873,WP030,1.05,1.48,3.17
445185.698142,493778.167178,2958.027760,WP030,0.53,0.76,3.17
445185.081260,493778.204909,2956.125647,WP030,0.21,0.09,2.97
445184.464379,493778.242639,2954.223534,WP030,0.19,0.1,2.92
445183.847498,493778.280369,2952.321421,WP030,0.16,0.07,3.13
445183.230617,493778.318099,2950.419308,WP030,0.17,0.14,3
445182.613735,493778.355829,2948.517195,WP030,0.2,0.07,2.92
445181.996854,493778.393559,2946.615082,WP030,0.41,0.49,3.07
445181.379973,493778.431289,2944.712969,WP030,0.26,0.15,3.05
445180.763092,493778.469019,2942.810856,WP030,0.25,0.06,3.02
445180.146210,493778.506749,2940.908743,WP030,0.27,0.1,2.98
445179.529329,493778.544479,2939.006630,WP030,0.16,0.23,3.06
445178.912448,493778.582209,2937.104517,WP030,0.28,0.12,3.04
445178.295567,493778.619939,2935.202404,WP030,0.28,0.41,3.07
445177.678686,493778.657669,2933.300290,WP030,0.18,0.81,3
445177.061804,493778.695399,2931.398177,WP030,0.31,0.46,3.05
445176.444923,493778.733130,2929.496064,WP030,0.26,0.54,3.01
445175.828042,493778.770860,2927.593951,WP030,0.28,0.37,3.01
445175.211161,493778.808590,2925.691838,WP030,0.35,0.52,2.94
445174.594279,493778.846320,2923.789725,WP030,0.48,0.39,2.99
445173.977398,493778.884050,2921.887612,WP030,0.68,1.15,3.15
445173.360517,493778.921780,2919.985499,WP030,0.85,1.84,3.12
445172.743636,493778.959510,2918.083386,WP030,0.75,0.63,3.23
445172.126754,493778.997240,2916.181273,WP030,1.04,1.71,3.14
445171.509873,493779.034970,2914.279160,WP030,1.16,1.61,3.21
445170.892992,493779.072700,2912.377047,WP030,1.12,2.26,3.14
445170.276111,493779.110430,2910.474934,WP030,0.63,1.97,3.06
445169.659230,493779.148160,2908.572821,WP030,1.03,1.88,3.14
445169.042348,493779.185890,2906.670708,WP030,0.74,1.75,3.11
445168.425467,493779.223620,2904.768595,WP030,1.05,1.32,3.11
445167.808586,493779.261351,2902.866482,WP030,0.75,1.94,3.12
445167.191705,493779.299081,2900.964369,WP030,0.66,1.08,3.09
445166.574823,493779.336811,2899.062256,WP030,0.91,0.64,3.24
445165.957942,493779.374541,2897.160143,WP030,1.01,0.7,3.04
445165.341061,493779.412271,2895.258030,WP030,1.04,1.14,3.24
445164.724180,493779.450001,2893.355917,WP030,0.49,0.99,3.06
445164.107298,493779.487731,2891.453804,WP030,0.7,0.8,3.09
445163.490417,493779.525461,2889.551691,WP030,0.95,1.05,3.2
445162.873536,493779.563191,2887.649578,WP030,1.25,2.51,3.29
445162.256655,493779.600921,2885.747465,WP030,1.47,4.54,3.08
445161.639774,493779.638651,2883.845352,WP030,0.61,1.22,3.19
445161.022892,493779.676381,2881.943239,WP030,0.52,1.46,3.11
445160.406011,493779.714111,2880.041126,WP030,0.68,2.71,3.13
445159.789130,493779.751841,2878.139013,WP030,0.65,1.74,3.23
445159.172249,493779.789572,2876.236900,WP030,1.08,6.29,3.16
445158.555367,493779.827302,2874.334786,WP030,0.9,1.15,3.15
445157.938486,493779.865032,2872.432673,WP030,0.64,1.46,3.15
445157.321605,493779.902762,2870.530560,WP030,0.68,2.02,3.22
445156.704724,493779.940492,2868.628447,WP030,0.93,2.72,3.13
445156.087842,493779.978222,2866.726334,WP030,0.62,1.87,3.15
445155.470961,493780.015952,2864.824221,WP030,0.74,3.28,3.15
445154.854080,493780.053682,2862.922108,WP030,0.82,21.65,3.07
445154.237199,493780.091412,2861.019995,WP030,0.88,5.86,3.21
445153.620318,493780.129142,2859.117882,WP030,0.94,4.61,3.14
445153.003436,493780.166872,2857.215769,WP030,0.69,2.33,3.11
445152.386555,493780.204602,2855.313656,WP030,0.5,4.31,3.05
445151.769674,493780.242332,2853.411543,WP030,0.68,3.44,3.14
445151.152793,493780.280062,2851.509430,WP030,0.82,3.57,3.12
445150.535911,493780.317793,2849.607317,WP030,0.57,4.1,3.13
445149.919030,493780.355523,2847.705204,WP030,0.38,1.71,3.07
445149.302149,493780.393253,2845.803091,WP030,0.87,2.49,3.17
445148.685268,493780.430983,2843.900978,WP030,0.54,1.95,3.11
445148.068386,493780.468713,2841.998865,WP030,1.23,2.2,3.11
445147.451505,493780.506443,2840.096752,WP030,0.98,0.76,3.21
445146.834624,493780.544173,2838.194639,WP030,1.53,1.36,3.15
445146.217743,493780.581903,2836.292526,WP030,0.88,0.56,3.21
445145.600862,493780.619633,2834.390413,WP030,0.72,0.43,3.12
445144.983980,493780.657363,2832.488300,WP030,0.79,1.43,3.11
445144.367099,493780.695093,2830.586187,WP030,1.01,3.08,3.08
445143.750218,493780.732823,2828.684074,WP030,0.88,1.61,3.05
445143.133337,493780.770553,2826.781961,WP030,1.09,0.59,3.09
445142.516455,493780.808284,2824.879848,WP030,1.21,0.48,3.14
445141.899574,493780.846014,2822.977735,WP030,1.46,0.77,3.17
445141.282693,493780.883744,2821.075622,WP030,1.41,0.74,3.15
445140.665812,493780.921474,2819.173509,WP030,1.06,0.6,3.22
445140.048930,493780.959204,2817.271396,WP030,1.49,0.3,3.19
445139.432049,493780.996934,2815.369282,WP030,0.96,1.69,3.16
445138.815168,493781.034664,2813.467169,WP030,0.56,2.09,3.05
445138.198287,493781.072394,2811.565056,WP030,0.81,0.16,3.11
445137.581406,493781.110124,2809.662943,WP030,1.46,0.22,3.14
445136.964524,493781.147854,2807.760830,WP030,0.82,0.35,3.17
445136.347643,493781.185584,2805.858717,WP030,1.33,0.31,3.14
445135.730762,493781.223314,2803.956604,WP030,1.05,0.21,3.19
445135.113881,493781.261044,2802.054491,WP030,1.28,0.13,3.08
445134.496999,493781.298774,2800.152378,WP030,1,0.1,3.16
445133.880118,493781.336505,2798.250265,WP030,1.02,0.16,3.21
445133.263237,493781.374235,2796.348152,WP030,1.12,0.15,3.09
445132.646356,493781.411965,2794.446039,WP030,0.89,0.26,3.19
445132.029474,493781.449695,2792.543926,WP030,0.74,0.09,3.15
445131.412593,493781.487425,2790.641813,WP030,0.73,0.17,3.22
445130.795712,493781.525155,2788.739700,WP030,0.88,0.3,3.09
445130.178831,493781.562885,2786.837587,WP030,0.95,0.09,3.13
445129.561950,493781.600615,2784.935474,WP030,1.54,0.45,3.16
445128.945068,493781.638345,2783.033361,WP030,1.13,0.29,3.06
445128.328187,493781.676075,2781.131248,WP030,0.73,0.12,3.15
445127.711306,493781.713805,2779.229135,WP030,0.94,0.16,3.12
445127.094425,493781.751535,2777.327022,WP030,0.88,0.21,3.13
445126.477543,493781.789265,2775.424909,WP030,3.11,0.51,3.15
445125.860662,493781.826995,2773.522796,WP030,1,0.31,3.16
445125.243781,493781.864726,2771.620683,WP030,1.25,0.3,3.07
445124.626900,493781.902456,2769.718570,WP030,0.95,0.31,3.23
445124.010018,493781.940186,2767.816457,WP030,0.97,0.3,3.06
445123.393137,493781.977916,2765.914344,WP030,0.8,2.95,3.06
445122.776256,493782.015646,2764.012231,WP030,1.12,0.47,3.06
445122.159375,493782.053376,2762.110118,WP030,0.64,0.17,3.02
445121.542494,493782.091106,2760.208005,WP030,1.15,0.53,3.06
445120.925612,493782.128836,2758.305891,WP030,0.85,0.23,3.24
445120.308731,493782.166566,2756.403778,WP030,0.94,0.31,3.29
445119.691850,493782.204296,2754.501665,WP030,0.82,0.26,3.14
445119.074969,493782.242026,2752.599552,WP030,0.97,0.32,3.13
445118.458087,493782.279756,2750.697439,WP030,2.03,0.49,3.08
445117.841206,493782.317486,2748.795326,WP030,1.24,0.44,3.06
445117.224325,493782.355216,2746.893213,WP030,0.95,0.65,3.05
445116.607444,493782.392947,2744.991100,WP030,1.23,0.53,3.07
445115.990562,493782.430677,2743.088987,WP030,1.27,0.46,2.67
445115.373681,493782.468407,2741.186874,WP030,0.75,0.9,3.22
445114.756800,493782.506137,2739.284761,WP030,1.11,0.57,3.14
445114.139919,493782.543867,2737.382648,WP030,0.99,0.77,3.08
445113.523038,493782.581597,2735.480535,WP030,1.24,0.73,3.06
445112.906156,493782.619327,2733.578422,WP030,1.43,0.31,3.15
445112.289275,493782.657057,2731.676309,WP030,1.41,1.18,3.13
445111.672394,493782.694787,2729.774196,WP030,1.72,0.33,3.15
445111.055513,493782.732517,2727.872083,WP030,1.11,0.61,3.04
445110.438631,493782.770247,2725.969970,WP030,1.49,1.59,3.05
445109.821750,493782.807977,2724.067857,WP030,1.03,0.54,3.14
445109.204869,493782.845707,2722.165744,WP030,1.13,0.59,3.12
445108.587988,493782.883437,2720.263631,WP030,1.67,0.9,3.11
445107.971106,493782.921168,2718.361518,WP030,1.16,0.48,3.04
445107.354225,493782.958898,2716.459405,WP030,1.45,0.63,3.17
445106.737344,493782.996628,2714.557292,WP030,1.17,0.26,3.08
445106.120463,493783.034358,2712.655179,WP030,1.26,1.44,3.01
445105.503582,493783.072088,2710.753066,WP030,1.14,0.26,3.17
445104.886700,493783.109818,2708.850953,WP030,1.35,2.01,3.07
445104.269819,493783.147548,2706.948840,WP030,1.05,1.08,3.11
445103.652938,493783.185278,2705.046727,WP030,1.28,0.41,3.15
445103.036057,493783.223008,2703.144614,WP030,0.93,0.18,3.11
445102.419175,493783.260738,2701.242501,WP030,1.71,1.2,2.96
445101.802294,493783.298468,2699.340387,WP030,0.94,0.58,2.99
445101.185413,493783.336198,2697.438274,WP030,1.11,0.22,3.02
445100.568532,493783.373928,2695.536161,WP030,0.87,0.29,3.2
445099.951650,493783.411659,2693.634048,WP030,1.2,0.47,2.74
445099.334769,493783.449389,2691.731935,WP030,1.71,0.37,2.98
445098.717888,493783.487119,2689.829822,WP030,1.11,0.42,3.19
445098.101007,493783.524849,2687.927709,WP030,0.96,0.23,3.3
445097.484126,493783.562579,2686.025596,WP030,1.53,1.57,3.16
445096.867244,493783.600309,2684.123483,WP030,1.49,0.35,3.16
445096.250363,493783.638039,2682.221370,WP030,1.35,0.24,2.97
445095.633482,493783.675769,2680.319257,WP030,1.44,0.65,3.12
445095.016601,493783.713499,2678.417144,WP030,1.24,0.24,3.14
445094.399719,493783.751229,2676.515031,WP030,1.21,0.25,3
445093.782838,493783.788959,2674.612918,WP030,1.1,0.53,2.99
445093.165957,493783.826689,2672.710805,WP030,0.82,0.16,3.05
445092.549076,493783.864419,2670.808692,WP030,0.69,0.14,3.11
445091.932194,493783.902149,2668.906579,WP030,0.64,0.2,3.16
445091.315313,493783.939880,2667.004466,WP030,0.89,0.33,3.2
445090.698432,493783.977610,2665.102353,WP030,1.05,0.18,2.98
445090.081551,493784.015340,2663.200240,WP030,0.99,0.24,3.08
445089.464670,493784.053070,2661.298127,WP030,1.04,0.28,3.02
445088.847788,493784.090800,2659.396014,WP030,0.85,0.72,3.05
445088.230907,493784.128530,2657.493901,WP030,0.83,0.16,3.14
445087.614026,493784.166260,2655.591788,WP030,1.22,0.84,1.67
445086.997145,493784.203990,2653.689675,WP030,0.9,0.18,3.13
445086.380263,493784.241720,2651.787562,WP030,1.02,0.36,3.07
445085.763382,493784.279450,2649.885449,WP030,0.81,0.48,3.07
445085.146501,493784.317180,2647.983336,WP030,1,0.75,3.13
445084.529620,493784.354910,2646.081223,WP030,0.79,0.5,3.01
445083.912738,493784.392640,2644.179110,WP030,0.68,0.53,3.07
445083.295857,493784.430370,2642.276997,WP030,0.68,0.25,3.01
445082.678976,493784.468101,2640.374883,WP030,0.87,0.57,3.13
445082.062095,493784.505831,2638.472770,WP030,1.26,0.43,3.06
445081.445214,493784.543561,2636.570657,WP030,0.77,0.17,3.04
445080.828332,493784.581291,2634.668544,WP030,0.96,0.39,3.12
445080.211451,493784.619021,2632.766431,WP030,1.08,0.61,3.21
445079.594570,493784.656751,2630.864318,WP030,0.97,0.3,3
445078.977689,493784.694481,2628.962205,WP030,0.93,0.18,2.94
445078.360807,493784.732211,2627.060092,WP030,1.31,0.38,3.12
445077.743926,493784.769941,2625.157979,WP030,0.39,0.28,3.11
445077.127045,493784.807671,2623.255866,WP030,2.12,0.4,3.06
445076.510164,493784.845401,2621.353753,WP030,0.93,0.41,3.01
445075.893282,493784.883131,2619.451640,WP030,0.31,0.09,2.88
445075.276401,493784.920861,2617.549527,WP030,0.29,0.13,2.94
445074.659520,493784.958591,2615.647414,WP030,0.79,0.48,3.05
445074.042639,493784.996322,2613.745301,WP030,0.56,0.3,3.06
445073.425758,493785.034052,2611.843188,WP030,0.55,0.37,3.13
445072.808876,493785.071782,2609.941075,WP030,0.87,0.81,3.02
445072.191995,493785.109512,2608.038962,WP030,0.83,0.62,3.07
445071.575114,493785.147242,2606.136849,WP030,1.3,0.41,3.09
445070.958233,493785.184972,2604.234736,WP030,0.52,1.07,3.06
445070.341351,493785.222702,2602.332623,WP030,0.4,0.07,3.17
445069.724470,493785.260432,2600.430510,WP030,0.46,0.13,3.05
445069.107589,493785.298162,2598.528397,WP030,0.4,0.1,3.06
445068.490708,493785.335892,2596.626284,WP030,0.32,0.09,3.11
445067.873826,493785.373622,2594.724171,WP030,0.7,0.2,3
445067.256945,493785.411352,2592.822058,WP030,1.13,0.53,3.05
445066.640064,493785.449082,2590.919945,WP030,0.63,2.33,3.06
445066.023183,493785.486812,2589.017832,WP030,0.56,0.31,2.94
445065.406302,493785.524543,2587.115719,WP030,0.82,1.17,3.05
445064.789420,493785.562273,2585.213606,WP030,0.63,0.26,3.02
445064.172539,493785.600003,2583.311492,WP030,0.39,0.15,3.17
445063.555658,493785.637733,2581.409379,WP030,0.43,0.18,3.14
445062.938777,493785.675463,2579.507266,WP030,0.36,0.14,3.07
445062.321895,493785.713193,2577.605153,WP030,0.54,0.12,3.08
445061.705014,493785.750923,2575.703040,WP030,0.93,0.2,3.08
445061.088133,493785.788653,2573.800927,WP030,0.94,0.32,3.04
445060.471252,493785.826383,2571.898814,WP030,1.61,0.31,2.97
445059.854370,493785.864113,2569.996701,WP030,0.68,0.19,3.11
445059.237489,493785.901843,2568.094588,WP030,0.36,0.2,3.07
445058.620608,493785.939573,2566.192475,WP030,0.51,0.23,2.99
445058.003727,493785.977303,2564.290362,WP030,0.28,0.1,3.14
445057.386846,493786.015033,2562.388249,WP030,1,0.29,3.05
445056.769964,493786.052764,2560.486136,WP030,0.59,0.19,3.3
445056.153083,493786.090494,2558.584023,WP030,1.39,0.3,3.12
445055.536202,493786.128224,2556.681910,WP030,1.01,0.63,3.11
445054.919321,493786.165954,2554.779797,WP030,0.53,0.25,3.22
445054.302439,493786.203684,2552.877684,WP030,0.51,0.37,3.14
445053.685558,493786.241414,2550.975571,WP030,1.55,0.37,3.14
445053.068677,493786.279144,2549.073458,WP030,0.43,0.15,3.15
445052.451796,493786.316874,2547.171345,WP030,0.57,0.08,3.3
445051.834914,493786.354604,2545.269232,WP030,0.95,0.6,3.14
445051.218033,493786.392334,2543.367119,WP030,1.5,0.26,3.16
445050.601152,493786.430064,2541.465006,WP030,0.32,0.1,3.2
445049.984271,493786.467794,2539.562893,WP030,0.57,0.16,3.17
445049.367390,493786.505524,2537.660780,WP030,1.31,0.1,3.14
445048.750508,493786.543255,2535.758667,WP030,0.61,0.06,3.07
445048.133627,493786.580985,2533.856554,WP030,0.69,0.03,3.07
445047.516746,493786.618715,2531.954441,WP030,0.73,0.12,3.17
445046.899865,493786.656445,2530.052328,WP030,0.48,0.07,3.09
445046.282983,493786.694175,2528.150215,WP030,1.09,0.33,3.27
445045.666102,493786.731905,2526.248102,WP030,0.94,0.89,3.12
445045.049221,493786.769635,2524.345988,WP030,1.05,0.1,3.12
445044.432340,493786.807365,2522.443875,WP030,0.84,0.09,3.08
445043.815458,493786.845095,2520.541762,WP030,0.88,0.08,3.14
445043.198577,493786.882825,2518.639649,WP030,1.02,0.22,3.12
445042.581696,493786.920555,2516.737536,WP030,1.21,0.4,3.08
445041.964815,493786.958285,2514.835423,WP030,1.06,0.73,3.19
445041.347934,493786.996015,2512.933310,WP030,0.98,0.31,3.11
445040.731052,493787.033745,2511.031197,WP030,0.92,0.48,3.07
445040.114171,493787.071476,2509.129084,WP030,0.76,0.42,3.09
445039.497290,493787.109206,2507.226971,WP030,1.2,0.37,3.04
